Sales Rep Name,Brand Family,Package,Customer Num Company,New Buyers,Current Units
Nick Melissari,Pacifico,15.5 Gal Keg,96010 Aldo's Italian Rest(Z),12,423
Nick Melissari,Modelo Especial,15.5 Gal Keg,94012 Holiday Bowl,6,220
Nick Melissari,Modelo Especial,15.5 Gal Keg,31056 H Mart Inc (Space A103),1,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,34002 Heights Bar (P),1,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,37019 BJ Polonia,1,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,45019 Twobox Chicken Ridgefield,1,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,49063 COV,1,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,80042 Olive Garden Paramus,1,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,19006 Blackjack Mulligans (Hawthorne),0,8
Nick Melissari,Modelo Especial,15.5 Gal Keg,28008 Tavern On Ridge,0,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,30026 Simulcast,0,5
Nick Melissari,Modelo Especial,15.5 Gal Keg,31006 The Roosevelt,0,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,31020 Chili's B & G E Rutherfor,0,10
Nick Melissari,Modelo Especial,15.5 Gal Keg,31026 Rockafella's,0,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,31039 Yard House 8390,0,18
Nick Melissari,Modelo Especial,15.5 Gal Keg,31043 House of Que (East Rutherford),0,12
Nick Melissari,Modelo Especial,15.5 Gal Keg,31055 The Game Room,0,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,32005 Biggies (A),0,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,32010 Segovia Meson,0,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,32023 Redd's Rest (Z),0,20
Nick Melissari,Modelo Especial,15.5 Gal Keg,36014 Viva Margarita Wallington,0,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,37034 Blackjack Mulligans(P) (Garfield),0,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,38020 Lodi Lanes (A),0,0
Nick Melissari,Modelo Especial,15.5 Gal Keg,38025 Rebar (Z),0,0
Nick Melissari,Modelo Especial,15.5 Gal Keg,38039 Hilltop Tav.(Z),0,2
Nick Melissari,Modelo Especial,15.5 Gal Keg,39017 Bj's Rest & Brewhouse(A),0,6
Nick Melissari,Modelo Especial,15.5 Gal Keg,39018 Texas Roadhouse,0,12
Nick Melissari,Modelo Especial,15.5 Gal Keg,41013 Viva Margarita Hackensack,0,8
Nick Melissari,Modelo Especial,15.5 Gal Keg,41016 Cheesecake Fact (A)Hacken,0,5
Nick Melissari,Modelo Especial,15.5 Gal Keg,41026 Amc- Shops @ Riverside P,0,7
Nick Melissari,Modelo Especial,15.5 Gal Keg,41033 Applebee's (A) Hackensack,0,0
Nick Melissari,Modelo Especial,15.5 Gal Keg,49013 Cuba 57,0,1
Nick Melissari,Modelo Especial,15.5 Gal Keg,49085 Tommy's Tavern + Tap (Edgewater),0,15
Nick Melissari,Modelo Especial,15.5 Gal Keg,77003 Blue 42 Restaurant & Bar,0,13
Nick Melissari,Modelo Especial,15.5 Gal Keg,77031 Parkway Lanes,0,0
Nick Melissari,Modelo Especial,15.5 Gal Keg,78017 El Asadero Mexican Grill (Rochelle Park),0,9
Nick Melissari,Modelo Especial,15.5 Gal Keg,80007 The Orange Lantern,0,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,80009 Houlihans (Para)(A),0,3
Nick Melissari,Modelo Especial,15.5 Gal Keg,80012 California Pizza Paramus,0,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,80018 Millers Paramus Ale House,0,11
Nick Melissari,Modelo Especial,15.5 Gal Keg,88003 W's Village Grille,0,4
Nick Melissari,Modelo Especial,15.5 Gal Keg,92010 Houlihan's Ramsey,0,2
Nick Melissari,Modelo Especial,15.5 Gal Keg,93005 Mason Jar Restaurant,0,6
Nick Melissari,Modelo Especial,15.5 Gal Keg,94012 Holiday Bowl,0,0
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),96010 Aldo's Italian Rest(Z),2,123
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),38025 Rebar (Z),1,1
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),78014 Longhorn Steak Rochele Pk,1,3
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),29036 Mr.Bruno's,0,2
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),31027 New Park Tav (A),0,-1
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),31045 Dream Bar,0,0
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),32015 Cjd 2l Corp(Sofive),0,38
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),37019 BJ Polonia,0,6
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),49022 El asadero Mexican Grill (Fort Lee),0,9
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),77003 Blue 42 Restaurant & Bar,0,3
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),78017 El Asadero Mexican Grill (Rochelle Park),0,0
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),80040 Biagio's,0,-1
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),80042 Olive Garden Paramus,0,2
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),80054 Chili's Paramus,0,19
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),80057 On The Border Paramus,0,0
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),85003 Arturo's Restaurnt,0,1
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),89002 Allendale Bar & Grill,0,-1
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),92002 Anthony's CF Pizza (A) (Ramsey),0,0
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),92006 Chili's Ramsey (A),0,14
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),96006 Blue Moon Mexican Cafe,0,25
Nick Melissari,Modelo Especial,1/4 BBL Keg (7.75 Gal),96010 Aldo's Italian Rest(Z),0,3
Nick Melissari,Pacifico,15.5 Gal Keg,93005 Mason Jar Restaurant,2,24
Nick Melissari,Pacifico,15.5 Gal Keg,36014 Viva Margarita Wallington,1,2
Nick Melissari,Pacifico,15.5 Gal Keg,78017 El Asadero Mexican Grill (Rochelle Park),1,1
Nick Melissari,Pacifico,15.5 Gal Keg,31039 Yard House 8390,0,7
Nick Melissari,Pacifico,15.5 Gal Keg,31056 H Mart Inc (Space A103),0,3
Nick Melissari,Pacifico,15.5 Gal Keg,41013 Viva Margarita Hackensack,0,4
Nick Melissari,Pacifico,15.5 Gal Keg,49085 Tommy's Tavern + Tap (Edgewater),0,3
Nick Melissari,Pacifico,15.5 Gal Keg,80018 Millers Paramus Ale House,0,4
Nick Melissari,Pacifico,15.5 Gal Keg,93005 Mason Jar Restaurant,0,0
Nick Melissari,Corona Light,15.5 Gal Keg,88007 Charlie's Place,1,5
Nick Melissari,Corona Light,15.5 Gal Keg,88007 Charlie's Place,1,1
Nick Melissari,Corona Light,15.5 Gal Keg,31039 Yard House 8390,0,4
Nick Melissari,Corona Light,15.5 Gal Keg,38020 Lodi Lanes (A),0,0
Nick Melissari,Corona Light,15.5 Gal Keg,88002 Nellie's Place (P),0,0
Nick Melissari,Modelo Negra,15.5 Gal Keg,78017 El Asadero Mexican Grill (Rochelle Park),1,7
Nick Melissari,Modelo Negra,15.5 Gal Keg,31056 H Mart Inc (Space A103),1,2
Nick Melissari,Modelo Negra,15.5 Gal Keg,78017 El Asadero Mexican Grill (Rochelle Park),0,5
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),93008 Nonna's Pizza,1,12
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),41013 Viva Margarita Hackensack,1,1
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),19006 Blackjack Mulligans (Hawthorne),0,0
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),32015 Cjd 2l Corp(Sofive),0,7
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),36014 Viva Margarita Wallington,0,1
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),37034 Blackjack Mulligans(P) (Garfield),0,0
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),77003 Blue 42 Restaurant & Bar,0,0
Nick Melissari,Pacifico,1/4 BBL Keg (7.75 Gal),93008 Nonna's Pizza,0,3
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),96006 Blue Moon Mexican Cafe,0,2
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),19006 Blackjack Mulligans (Hawthorne),0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),36014 Viva Margarita Wallington,0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),37019 BJ Polonia,0,2
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),37034 Blackjack Mulligans(P) (Garfield),0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),41013 Viva Margarita Hackensack,0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),77003 Blue 42 Restaurant & Bar,0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),80007 The Orange Lantern,0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),94006 Harvest and Ale,0,0
Nick Melissari,Corona Light,1/4 BBL Keg (7.75 Gal),96006 Blue Moon Mexican Cafe,0,0
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),78017 El Asadero Mexican Grill (Rochelle Park),0,8
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),19006 Blackjack Mulligans (Hawthorne),0,0
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),29014 Bar 503,0,2
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),31026 Rockafella's,0,1
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),49022 El asadero Mexican Grill (Fort Lee),0,5
Nick Melissari,Corona Premier,1/4 BBL Keg (7.75 Gal),78017 El Asadero Mexican Grill (Rochelle Park),0,0
Nick Melissari,Corona Premier,15.5 Gal Keg,88007 Charlie's Place,0,19
Nick Melissari,Corona Premier,15.5 Gal Keg,31039 Yard House 8390,0,11
Nick Melissari,Corona Premier,15.5 Gal Keg,78017 El Asadero Mexican Grill (Rochelle Park),0,4
Nick Melissari,Corona Premier,15.5 Gal Keg,80018 Millers Paramus Ale House,0,3
Nick Melissari,Corona Premier,15.5 Gal Keg,88007 Charlie's Place,0,1
Nick Melissari,Modelo Negra,1/4 BBL Keg (7.75 Gal),78017 El Asadero Mexican Grill (Rochelle Park),0,3
Nick Melissari,Modelo Negra,1/4 BBL Keg (7.75 Gal),37034 Blackjack Mulligans(P) (Garfield),0,0
Nick Melissari,Modelo Negra,1/4 BBL Keg (7.75 Gal),49022 El asadero Mexican Grill (Fort Lee),0,3
Nick Melissari,Modelo Negra,1/4 BBL Keg (7.75 Gal),78017 El Asadero Mexican Grill (Rochelle Park),0,0
Allison Scott,Pacifico,15.5 Gal Keg,8015 Thatcher Mc Ghees (A),10,327
Allison Scott,Modelo Especial,15.5 Gal Keg,8015 Thatcher Mc Ghees (A),5,219
Allison Scott,Modelo Especial,15.5 Gal Keg,12056 PF Changs China Bistro (Wayne),1,1
Allison Scott,Modelo Especial,15.5 Gal Keg,13018 Chili's Little Falls,1,6
Allison Scott,Modelo Especial,15.5 Gal Keg,17003 D'CARBON BAR AND GRILL haledon,1,1
Allison Scott,Modelo Especial,15.5 Gal Keg,24038 J. Alexander's Restaurant,1,1
Allison Scott,Modelo Especial,15.5 Gal Keg,3002 The Celtic Knot,1,3
Allison Scott,Modelo Especial,15.5 Gal Keg,1005 Grasshopper Irish Pub (A),0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,11007 Meadows Golf Club(P),0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,11011 Sunset Pub & Grill(Z),0,0
Allison Scott,Modelo Especial,15.5 Gal Keg,12001 T Bowl Tavern (Z),0,6
Allison Scott,Modelo Especial,15.5 Gal Keg,12014 Olive Garden (A) Wayne,0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,12020 Lakeside Drive Tavern,0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,12022 Grasshopper Too (A),0,10
Allison Scott,Modelo Especial,15.5 Gal Keg,"12034 Dave & Buster's Nj, Inc",0,10
Allison Scott,Modelo Especial,15.5 Gal Keg,12036 Brokedown Palace,0,1
Allison Scott,Modelo Especial,15.5 Gal Keg,12037 Maggies Town Tavern Ii,0,0
Allison Scott,Modelo Especial,15.5 Gal Keg,12038 Tommy's Tavern + Tap (Wayne),0,8
Allison Scott,Modelo Especial,15.5 Gal Keg,12054 Red Lobster 225 Wayne,0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,12057 YARD HOUSE 8384,0,10
Allison Scott,Modelo Especial,15.5 Gal Keg,12064 In The Drink@Passaic Gc,0,4
Allison Scott,Modelo Especial,15.5 Gal Keg,"12065 Buffalo Wild Wings - Wayne, NJ",0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,13002 The Little Falls Tavern,0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,13016 THE TIES,0,0
Allison Scott,Modelo Especial,15.5 Gal Keg,14002 Applebee's (Totowa) (A),0,1
Allison Scott,Modelo Especial,15.5 Gal Keg,14003 Murph's Bar & Liquor,0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,14004 Sushi Lounge,0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,15004 Blackjack Mulligan's Public House,0,6
Allison Scott,Modelo Especial,15.5 Gal Keg,15006 Great Notch Inn(Z),0,2
Allison Scott,Modelo Especial,15.5 Gal Keg,15070 Brownstone House,0,5
Allison Scott,Modelo Especial,15.5 Gal Keg,15074 Bask 46,0,7
Allison Scott,Modelo Especial,15.5 Gal Keg,17006 The Yard,0,13
Allison Scott,Modelo Especial,15.5 Gal Keg,17009 Jimmy Geez (P),0,10
Allison Scott,Modelo Especial,15.5 Gal Keg,19004 Shortways' Barn (A),0,4
Allison Scott,Modelo Especial,15.5 Gal Keg,19005 Celtic Corner,0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,19012 Bottagra Rest (P),0,0
Allison Scott,Modelo Especial,15.5 Gal Keg,22016 Johnny A's (P) Hitchn Pos,0,10
Allison Scott,Modelo Especial,15.5 Gal Keg,23013 Vfw 7165 (P),0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,24006 The Grand Saloon,0,1
Allison Scott,Modelo Especial,15.5 Gal Keg,24022 Applebee's Clifton,0,6
Allison Scott,Modelo Especial,15.5 Gal Keg,24026 Rock Bar,0,12
Allison Scott,Modelo Especial,15.5 Gal Keg,24031 Tommy's Tavern & Tap (Clifton),0,14
Allison Scott,Modelo Especial,15.5 Gal Keg,24048 Dante's,0,4
Allison Scott,Modelo Especial,15.5 Gal Keg,24061 Breaker Billiards,0,6
Allison Scott,Modelo Especial,15.5 Gal Keg,25052 Uno Chicago Grl (A)Clifto,0,0
Allison Scott,Modelo Especial,15.5 Gal Keg,25077 Chevy's Fresh Mex (A)Clif,0,9
Allison Scott,Modelo Especial,15.5 Gal Keg,5008 Celtic Crossings,0,6
Allison Scott,Modelo Especial,15.5 Gal Keg,7003 Blu Ale House,0,5
Allison Scott,Modelo Especial,15.5 Gal Keg,7005 Chili's (Riverdale),0,7
Allison Scott,Modelo Especial,15.5 Gal Keg,8014 Macks American Bar/Grill,0,3
Allison Scott,Modelo Especial,15.5 Gal Keg,8015 Thatcher Mc Ghees (A),0,0
Allison Scott,Corona Light,15.5 Gal Keg,8015 Thatcher Mc Ghees (A),4,10
Allison Scott,Corona Light,15.5 Gal Keg,11011 Sunset Pub & Grill(Z),1,1
Allison Scott,Corona Light,15.5 Gal Keg,12036 Brokedown Palace,1,1
Allison Scott,Corona Light,15.5 Gal Keg,25077 Chevy's Fresh Mex (A)Clif,1,5
Allison Scott,Corona Light,15.5 Gal Keg,7003 Blu Ale House,1,3
Allison Scott,Corona Light,15.5 Gal Keg,8015 Thatcher Mc Ghees (A),0,0
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),58005 Feathers (A),1,53
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),14002 Applebee's (Totowa) (A),1,2
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),10001 cherry's,0,0
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),12040 NYX,0,-1
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),12048 Anthonys CF Pizza (Wayne),0,1
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),12056 PF Changs China Bistro (Wayne),0,2
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),13003 Maggie's Town Tav.(P),0,1
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),13015 Rare The Steakhouse (Z),0,0
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),13018 Chili's Little Falls,0,5
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),15074 Bask 46,0,0
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),17001 Underdog Lounge(P),0,3
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),19002 Puzo's Pizza,0,-1
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),19011 Las Maravillas Restaurant,0,7
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),21043 Duffy's Tavern (Z),0,3
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),22004 Neighbors,0,-1
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),24019 Sharky's Wings(P),0,16
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),24054 Upper Montclair Cc (A),0,0
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),25052 Uno Chicago Grl (A)Clifto,0,2
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),5003 Applebee's (A)Butler,0,3
Allison Scott,Modelo Especial,1/4 BBL Keg (7.75 Gal),58005 Feathers (A),0,11
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),7003 Blu Ale House,0,2
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),1005 Grasshopper Irish Pub (A),0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),12022 Grasshopper Too (A),0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),13002 The Little Falls Tavern,0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),15004 Blackjack Mulligan's Public House,0,1
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),15074 Bask 46,0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),17006 The Yard,0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),24019 Sharky's Wings(P),0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),3002 The Celtic Knot,0,0
Allison Scott,Corona Light,1/4 BBL Keg (7.75 Gal),7003 Blu Ale House,0,1
Allison Scott,Corona Premier,1/4 BBL Keg (7.75 Gal),7003 Blu Ale House,0,8
Allison Scott,Corona Premier,1/4 BBL Keg (7.75 Gal),12057 YARD HOUSE 8384,0,6
Allison Scott,Corona Premier,1/4 BBL Keg (7.75 Gal),19004 Shortways' Barn (A),0,0
Allison Scott,Corona Premier,1/4 BBL Keg (7.75 Gal),7003 Blu Ale House,0,2
Allison Scott,Corona Premier,15.5 Gal Keg,25077 Chevy's Fresh Mex (A)Clif,0,6
Allison Scott,Corona Premier,15.5 Gal Keg,12057 YARD HOUSE 8384,0,7
Allison Scott,Corona Premier,15.5 Gal Keg,25077 Chevy's Fresh Mex (A)Clif,0,-1
Allison Scott,Modelo Negra,1/4 BBL Keg (7.75 Gal),19011 Las Maravillas Restaurant,0,4
Allison Scott,Modelo Negra,1/4 BBL Keg (7.75 Gal),12026 WAYNE ALE HOUSE & PIZZA,0,1
Allison Scott,Modelo Negra,1/4 BBL Keg (7.75 Gal),13002 The Little Falls Tavern,0,1
Allison Scott,Modelo Negra,1/4 BBL Keg (7.75 Gal),15004 Blackjack Mulligan's Public House,0,0
Allison Scott,Modelo Negra,1/4 BBL Keg (7.75 Gal),19011 Las Maravillas Restaurant,0,2
Allison Scott,Modelo Negra,15.5 Gal Keg,13002 The Little Falls Tavern,0,1
Allison Scott,Modelo Negra,15.5 Gal Keg,13002 The Little Falls Tavern,0,1
Allison Scott,Pacifico,1/4 BBL Keg (7.75 Gal),24026 Rock Bar,0,19
Allison Scott,Pacifico,1/4 BBL Keg (7.75 Gal),10001 cherry's,0,2
Allison Scott,Pacifico,1/4 BBL Keg (7.75 Gal),"12065 Buffalo Wild Wings - Wayne, NJ",0,2
Allison Scott,Pacifico,1/4 BBL Keg (7.75 Gal),15074 Bask 46,0,0
Allison Scott,Pacifico,1/4 BBL Keg (7.75 Gal),24026 Rock Bar,0,15
Allison Scott,Pacifico,15.5 Gal Keg,24031 Tommy's Tavern & Tap (Clifton),0,5
Allison Scott,Pacifico,15.5 Gal Keg,11011 Sunset Pub & Grill(Z),0,0
Allison Scott,Pacifico,15.5 Gal Keg,12036 Brokedown Palace,0,0
Allison Scott,Pacifico,15.5 Gal Keg,12057 YARD HOUSE 8384,0,3
Allison Scott,Pacifico,15.5 Gal Keg,24031 Tommy's Tavern & Tap (Clifton),0,2
Paul Mclaughlin,Pacifico,15.5 Gal Keg,86002 Doghouse Saloon (Z),9,239
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),86002 Doghouse Saloon (Z),3,48
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),60002 QB's Bar and Grill,1,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),69003 Edgewood Country Club,1,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),75001 Emerson Hotel,1,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),39006 Fat Bastard & Sons,0,0
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),39007 Club Flamingo (A),0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),39010 Players Club (Z),0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),40008 Tavern 61 (Z),0,7
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),40026 Brooklyn's (A),0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),41010 Lenoras Bar (P),0,0
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),50001 Andy's Corner (Z),0,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),50006 Cozy Tavern (P),0,2
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),54012 Axia Taverna,0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),56004 Jack E Pooh's,0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),56016 Chapala Grill - Bergenfield,0,9
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),57009 Pancho Burrito's (A),0,6
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),61003 White Beeches Golf Club,0,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),61004 Andiamo,0,-1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),67014 The Rockleigh C C (P),0,2
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),69007 Florentine Garden,0,7
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),69009 Rivervale Country Club,0,11
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),81029 Cosmo Club (Z),0,1
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),85001 Eleven Central,0,0
Paul Mclaughlin,Modelo Especial,1/4 BBL Keg (7.75 Gal),86002 Doghouse Saloon (Z),0,4
Paul Mclaughlin,Corona Light,15.5 Gal Keg,85001 Eleven Central,2,2
Paul Mclaughlin,Corona Light,15.5 Gal Keg,41020 Lidos Restaurant (P),1,1
Paul Mclaughlin,Corona Light,15.5 Gal Keg,85001 Eleven Central,1,1
Paul Mclaughlin,Modelo Negra,15.5 Gal Keg,74001 Lolitas Mexican Cantina,2,2
Paul Mclaughlin,Modelo Negra,15.5 Gal Keg,56016 Chapala Grill - Bergenfield,1,1
Paul Mclaughlin,Modelo Negra,15.5 Gal Keg,74001 Lolitas Mexican Cantina,1,1
Paul Mclaughlin,Corona Premier,15.5 Gal Keg,41027 Cubby's (P),1,1
Paul Mclaughlin,Corona Premier,15.5 Gal Keg,41027 Cubby's (P),1,1
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,81003 Fair Lawn Lanes (P),1,157
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,40038 Forte Ristorante,1,1
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,29051 Medieval Times,0,64
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,36015 Wallington Lane (Bowlero),0,8
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,40005 Lazy Lanigans (A),0,4
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,41006 Straphanger Saloon (A),0,5
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,41023 The Whiskey Priest (Hackensack),0,8
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,41027 Cubby's (P),0,1
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,50008 101 Pub (A),0,6
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,50015 PUB 178,0,3
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,50029 La Tequilera Restaurant,0,3
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,52009 CAJUN SEAFOOD AND BAR,0,2
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,52033 Blue Akai,0,8
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,60002 QB's Bar and Grill,0,3
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,65006 Gerry's Place,0,3
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,67002 Brady's Fox Hunt Inn,0,2
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,68011 Old Tappan Golf Course,0,2
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,70004 Davey's Locker (A),0,7
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,70008 Hearth & Tap Co.,0,2
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,71004 Four Leaves,0,1
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,71011 Marriott (P) Park Ridge,0,0
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,73001 Lou's,0,4
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,73002 The Cornerstone (P),0,6
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,74001 Lolitas Mexican Cantina,0,4
Paul Mclaughlin,Modelo Especial,15.5 Gal Keg,74012 Iron Horse,0,0
